INITCAP,ACTCAP,WL_CAP,TERM,num_gradute,num_admited,Crse,Subj,CRN
100,79,0,Summer,121,577,6035,CS,39081
150,132,0,Summer,171,651,6035,CS,39081
200,217,17,Summer,123,625,6035,CS,39081
300,281,0,Summer,128,665,6035,CS,39081
50,69,19,Summer,178,517,6035,CS,39081
100,73,0,Summer,191,403,6035,CS,39081
150,125,0,Summer,186,339,6035,CS,39081
200,190,0,Summer,180,535,6035,CS,39081
300,288,0,Summer,144,265,6035,CS,39081
50,10,0,Summer,165,410,6035,CS,39081
100,94,0,Summer,107,435,6035,CS,39081
150,164,14,Summer,150,432,6035,CS,39081
200,195,0,Summer,174,557,6035,CS,39081
300,263,0,Summer,125,635,6035,CS,39081
50,55,5,Summer,168,493,6035,CS,39081
100,105,5,Summer,179,489,6035,CS,39081
150,137,0,Summer,153,578,6035,CS,39081
200,161,0,Summer,193,551,6035,CS,39081
300,275,0,Summer,168,460,6035,CS,39081
50,49,0,Summer,143,410,6035,CS,39081
100,69,0,Summer,100,289,6035,CS,39081
150,141,0,Summer,106,303,6035,CS,39081
200,209,9,Summer,181,337,6035,CS,39081
300,316,16,Summer,143,254,6035,CS,39081
50,37,0,Summer,133,553,6035,CS,39081
100,86,0,Summer,111,545,6035,CS,39081
150,167,17,Summer,187,433,6035,CS,39081
200,210,10,Summer,122,443,6035,CS,39081
300,304,4,Summer,128,502,6035,CS,39081
50,38,0,Summer,113,309,6035,CS,39081
100,61,0,Summer,102,354,6035,CS,39081
150,150,0,Summer,137,422,6035,CS,39081
200,172,0,Summer,158,602,6035,CS,39081
300,292,0,Summer,174,583,6035,CS,39081
50,68,18,Summer,144,267,6035,CS,39081
100,93,0,Summer,149,667,6035,CS,39081
150,121,0,Summer,108,609,6035,CS,39081
200,218,18,Summer,130,291,6035,CS,39081
300,319,19,Summer,171,285,6035,CS,39081
50,14,0,Summer,155,409,6035,CS,39081
100,119,19,Summer,157,376,6035,CS,39081
150,128,0,Summer,171,381,6035,CS,39081
200,166,0,Summer,163,631,6035,CS,39081
300,271,0,Summer,166,489,6035,CS,39081
50,30,0,Summer,190,483,6035,CS,39081
100,68,0,Summer,141,344,6035,CS,39081
150,129,0,Summer,166,609,6035,CS,39081
200,182,0,Summer,146,584,6035,CS,39081
300,305,5,Summer,138,560,6035,CS,39081
50,12,0,Summer,156,426,6035,CS,39081
100,68,0,Summer,149,450,6035,CS,39081
150,169,19,Summer,161,527,6035,CS,39081
200,199,0,Summer,138,529,6035,CS,39081
300,318,18,Summer,168,308,6035,CS,39081
50,67,17,Summer,175,434,6035,CS,39081
100,74,0,Summer,190,268,6035,CS,39081
150,159,9,Summer,170,646,6035,CS,39081
200,173,0,Summer,186,405,6035,CS,39081
300,274,0,Summer,109,699,6035,CS,39081
50,47,0,Summer,166,694,6035,CS,39081
100,77,0,Summer,188,273,6035,CS,39081
150,135,0,Summer,128,573,6035,CS,39081
200,181,0,Summer,129,693,6035,CS,39081
300,267,0,Summer,170,612,6035,CS,39081
50,54,4,Summer,141,590,6035,CS,39081
100,96,0,Summer,143,396,6035,CS,39081
150,169,19,Summer,128,349,6035,CS,39081
200,188,0,Summer,170,676,6035,CS,39081
300,305,5,Summer,189,630,6035,CS,39081
50,54,4,Summer,190,554,6035,CS,39081
100,69,0,Summer,136,666,6035,CS,39081
150,161,11,Summer,122,522,6035,CS,39081
200,217,17,Summer,182,647,6035,CS,39081
300,260,0,Summer,146,400,6035,CS,39081
50,53,3,Summer,178,609,6035,CS,39081
100,90,0,Summer,192,598,6035,CS,39081
150,132,0,Summer,162,473,6035,CS,39081
200,188,0,Summer,179,564,6035,CS,39081
300,286,0,Summer,167,414,6035,CS,39081
50,70,20,Summer,109,288,6035,CS,39081
100,99,0,Summer,190,283,6035,CS,39081
150,116,0,Summer,196,287,6035,CS,39081
200,219,19,Summer,183,642,6035,CS,39081
300,306,6,Summer,152,587,6035,CS,39081
50,35,0,Summer,124,513,6035,CS,39081
100,95,0,Summer,118,417,6035,CS,39081
150,170,20,Summer,177,352,6035,CS,39081
200,215,15,Summer,130,350,6035,CS,39081
300,283,0,Summer,184,654,6035,CS,39081
50,42,0,Summer,123,298,6035,CS,39081
100,85,0,Summer,103,607,6035,CS,39081
150,119,0,Summer,190,677,6035,CS,39081
200,213,13,Summer,176,547,6035,CS,39081
300,284,0,Summer,135,315,6035,CS,39081
50,29,0,Summer,165,561,6035,CS,39081
100,99,0,Summer,170,558,6035,CS,39081
150,136,0,Summer,148,667,6035,CS,39081
200,168,0,Summer,166,258,6035,CS,39081
300,296,0,Summer,195,259,6035,CS,39081
50,51,1,Summer,118,352,6035,CS,39081
100,116,16,Summer,162,688,6035,CS,39081
150,113,0,Summer,117,603,6035,CS,39081
200,172,0,Summer,126,309,6035,CS,39081
300,316,16,Summer,138,528,6035,CS,39081
50,60,10,Summer,173,514,6035,CS,39081
100,92,0,Summer,119,385,6035,CS,39081
150,148,0,Summer,171,436,6035,CS,39081
200,174,0,Summer,120,561,6035,CS,39081
300,270,0,Summer,178,515,6035,CS,39081
50,58,8,Summer,196,276,6035,CS,39081
100,108,8,Summer,154,334,6035,CS,39081
150,131,0,Summer,117,457,6035,CS,39081
200,182,0,Summer,162,349,6035,CS,39081
300,311,11,Summer,164,519,6035,CS,39081
50,32,0,Summer,175,598,6035,CS,39081
100,99,0,Summer,181,296,6035,CS,39081
150,124,0,Summer,176,497,6035,CS,39081
200,209,9,Summer,134,482,6035,CS,39081
300,270,0,Summer,165,564,6035,CS,39081
50,27,0,Summer,100,530,6035,CS,39081
100,71,0,Summer,153,280,6035,CS,39081
150,127,0,Summer,146,653,6035,CS,39081
200,162,0,Summer,121,412,6035,CS,39081
300,285,0,Summer,153,409,6035,CS,39081
50,49,0,Summer,143,620,6035,CS,39081
100,70,0,Summer,103,504,6035,CS,39081
150,128,0,Summer,168,644,6035,CS,39081
200,181,0,Summer,148,502,6035,CS,39081
300,270,0,Summer,172,335,6035,CS,39081
50,61,11,Summer,152,293,6035,CS,39081
100,107,7,Summer,189,654,6035,CS,39081
150,166,16,Summer,102,476,6035,CS,39081
200,197,0,Summer,191,391,6035,CS,39081
300,279,0,Summer,196,474,6035,CS,39081
50,37,0,Summer,138,590,6035,CS,39081
100,119,19,Summer,126,544,6035,CS,39081
150,112,0,Summer,190,632,6035,CS,39081
200,212,12,Summer,148,571,6035,CS,39081
300,310,10,Summer,151,643,6035,CS,39081
50,28,0,Summer,110,525,6035,CS,39081
100,120,20,Summer,152,664,6035,CS,39081
150,124,0,Summer,159,389,6035,CS,39081
200,185,0,Summer,160,595,6035,CS,39081
300,265,0,Summer,140,359,6035,CS,39081
50,51,1,Summer,147,588,6035,CS,39081
100,63,0,Summer,191,479,6035,CS,39081
150,119,0,Summer,100,496,6035,CS,39081
200,203,3,Summer,120,456,6035,CS,39081
300,262,0,Summer,121,367,6035,CS,39081
50,42,0,Summer,189,435,6035,CS,39081
100,66,0,Summer,143,523,6035,CS,39081
150,114,0,Summer,100,691,6035,CS,39081
200,170,0,Summer,164,413,6035,CS,39081
300,306,6,Summer,180,471,6035,CS,39081
50,31,0,Summer,122,300,6035,CS,39081
100,104,4,Summer,175,593,6035,CS,39081
150,153,3,Summer,133,319,6035,CS,39081
200,217,17,Summer,175,656,6035,CS,39081
300,308,8,Summer,196,265,6035,CS,39081
50,25,0,Summer,119,619,6035,CS,39081
100,76,0,Summer,101,389,6035,CS,39081
150,141,0,Summer,183,482,6035,CS,39081
200,190,0,Summer,142,619,6035,CS,39081
300,281,0,Summer,141,446,6035,CS,39081
50,22,0,Summer,189,604,6035,CS,39081
100,96,0,Summer,100,331,6035,CS,39081
150,160,10,Summer,112,585,6035,CS,39081
200,189,0,Summer,131,645,6035,CS,39081
300,294,0,Summer,154,371,6035,CS,39081
50,44,0,Summer,191,674,6035,CS,39081
100,65,0,Summer,138,257,6035,CS,39081
150,150,0,Summer,161,625,6035,CS,39081
200,169,0,Summer,145,307,6035,CS,39081
300,313,13,Summer,116,387,6035,CS,39081
50,17,0,Summer,195,552,6035,CS,39081
100,89,0,Summer,187,408,6035,CS,39081
150,124,0,Summer,188,346,6035,CS,39081
200,182,0,Summer,181,511,6035,CS,39081
300,299,0,Summer,177,481,6035,CS,39081
50,41,0,Summer,118,554,6035,CS,39081
100,87,0,Summer,178,691,6035,CS,39081
150,135,0,Summer,131,666,6035,CS,39081
200,185,0,Summer,150,658,6035,CS,39081
300,315,15,Summer,159,568,6035,CS,39081
50,52,2,Summer,131,573,6035,CS,39081
100,73,0,Summer,181,477,6035,CS,39081
150,139,0,Summer,165,697,6035,CS,39081
200,178,0,Summer,173,332,6035,CS,39081
300,276,0,Summer,118,639,6035,CS,39081
50,25,0,Summer,162,670,6035,CS,39081
100,85,0,Summer,116,383,6035,CS,39081
150,169,19,Summer,145,386,6035,CS,39081
200,205,5,Summer,104,303,6035,CS,39081
300,298,0,Summer,137,548,6035,CS,39081
50,65,15,Summer,186,321,6035,CS,39081
100,64,0,Summer,171,525,6035,CS,39081
150,118,0,Summer,131,327,6035,CS,39081
200,171,0,Summer,141,529,6035,CS,39081
300,291,0,Summer,193,321,6035,CS,39081
50,27,0,Summer,191,683,6035,CS,39081
100,81,0,Summer,110,524,6035,CS,39081
150,130,0,Summer,175,309,6035,CS,39081
200,202,2,Summer,113,441,6035,CS,39081
300,266,0,Summer,184,426,6035,CS,39081
50,18,0,Summer,157,584,6035,CS,39081
100,120,20,Summer,141,414,6035,CS,39081
150,166,16,Summer,125,491,6035,CS,39081
200,187,0,Summer,102,679,6035,CS,39081
300,271,0,Summer,104,584,6035,CS,39081
300,274,0,Fall,186,331,6035,CS,39081
350,341,0,Fall,129,345,6035,CS,39081
450,470,20,Fall,194,402,6035,CS,39081
500,508,8,Fall,135,584,6035,CS,39081
550,550,0,Fall,143,477,6035,CS,39081
600,573,0,Fall,142,492,6035,CS,39081
750,716,0,Fall,181,298,6035,CS,39081
850,850,0,Fall,158,410,6035,CS,39081
999,973,0,Fall,145,314,6035,CS,39081
300,313,13,Fall,116,286,6035,CS,39081
350,317,0,Fall,148,517,6035,CS,39081
450,415,0,Fall,197,680,6035,CS,39081
500,489,0,Fall,109,290,6035,CS,39081
550,554,4,Fall,175,660,6035,CS,39081
600,589,0,Fall,187,308,6035,CS,39081
750,758,8,Fall,108,363,6035,CS,39081
850,832,0,Fall,157,377,6035,CS,39081
999,1003,4,Fall,197,695,6035,CS,39081
300,276,0,Fall,101,671,6035,CS,39081
350,356,6,Fall,196,699,6035,CS,39081
450,445,0,Fall,149,517,6035,CS,39081
500,507,7,Fall,147,379,6035,CS,39081
550,520,0,Fall,150,429,6035,CS,39081
600,569,0,Fall,147,343,6035,CS,39081
750,724,0,Fall,102,377,6035,CS,39081
850,813,0,Fall,168,445,6035,CS,39081
999,984,0,Fall,151,552,6035,CS,39081
300,277,0,Fall,100,530,6035,CS,39081
350,321,0,Fall,153,280,6035,CS,39081
450,427,0,Fall,146,653,6035,CS,39081
500,462,0,Fall,121,412,6035,CS,39081
550,535,0,Fall,153,409,6035,CS,39081
600,561,0,Fall,160,528,6035,CS,39081
750,749,0,Fall,102,467,6035,CS,39081
850,824,0,Fall,112,361,6035,CS,39081
999,984,0,Fall,126,411,6035,CS,39081
300,285,0,Fall,175,386,6035,CS,39081
350,365,15,Fall,164,593,6035,CS,39081
450,468,18,Fall,170,639,6035,CS,39081
500,517,17,Fall,137,500,6035,CS,39081
550,542,0,Fall,131,366,6035,CS,39081
600,603,3,Fall,119,517,6035,CS,39081
750,730,0,Fall,183,289,6035,CS,39081
850,863,13,Fall,189,262,6035,CS,39081
999,959,0,Fall,187,374,6035,CS,39081
300,291,0,Fall,115,650,6035,CS,39081
350,367,17,Fall,182,463,6035,CS,39081
450,458,8,Fall,182,469,6035,CS,39081
500,478,0,Fall,113,623,6035,CS,39081
550,560,10,Fall,125,659,6035,CS,39081
600,571,0,Fall,135,467,6035,CS,39081
750,754,4,Fall,150,302,6035,CS,39081
850,864,14,Fall,143,608,6035,CS,39081
999,974,0,Fall,139,564,6035,CS,39081
300,275,0,Fall,152,614,6035,CS,39081
350,331,0,Fall,179,698,6035,CS,39081
450,461,11,Fall,102,601,6035,CS,39081
500,479,0,Fall,179,380,6035,CS,39081
550,551,1,Fall,112,331,6035,CS,39081
600,576,0,Fall,108,524,6035,CS,39081
750,742,0,Fall,160,336,6035,CS,39081
850,851,1,Fall,188,394,6035,CS,39081
999,1005,6,Fall,177,595,6035,CS,39081
300,317,17,Fall,136,374,6035,CS,39081
350,369,19,Fall,198,375,6035,CS,39081
450,419,0,Fall,156,305,6035,CS,39081
500,492,0,Fall,153,588,6035,CS,39081
550,531,0,Fall,158,371,6035,CS,39081
600,571,0,Fall,196,252,6035,CS,39081
750,754,4,Fall,127,587,6035,CS,39081
850,856,6,Fall,129,397,6035,CS,39081
999,976,0,Fall,170,529,6035,CS,39081
300,320,20,Fall,159,541,6035,CS,39081
350,314,0,Fall,109,563,6035,CS,39081
450,410,0,Fall,189,547,6035,CS,39081
500,505,5,Fall,140,461,6035,CS,39081
550,547,0,Fall,100,385,6035,CS,39081
600,611,11,Fall,199,502,6035,CS,39081
750,758,8,Fall,147,398,6035,CS,39081
850,862,12,Fall,177,310,6035,CS,39081
999,1005,6,Fall,168,455,6035,CS,39081
300,286,0,Fall,138,502,6035,CS,39081
350,357,7,Fall,140,438,6035,CS,39081
450,443,0,Fall,162,460,6035,CS,39081
500,501,1,Fall,158,623,6035,CS,39081
550,551,1,Fall,166,571,6035,CS,39081
600,573,0,Fall,178,342,6035,CS,39081
750,768,18,Fall,155,332,6035,CS,39081
850,843,0,Fall,194,417,6035,CS,39081
999,1005,6,Fall,158,590,6035,CS,39081
300,311,11,Fall,172,336,6035,CS,39081
350,340,0,Fall,154,631,6035,CS,39081
450,454,4,Fall,188,262,6035,CS,39081
500,474,0,Fall,116,554,6035,CS,39081
550,561,11,Fall,125,641,6035,CS,39081
600,608,8,Fall,157,502,6035,CS,39081
750,723,0,Fall,165,525,6035,CS,39081
850,814,0,Fall,132,264,6035,CS,39081
999,1005,6,Fall,139,523,6035,CS,39081
300,278,0,Fall,196,461,6035,CS,39081
350,340,0,Fall,146,353,6035,CS,39081
450,412,0,Fall,137,422,6035,CS,39081
500,517,17,Fall,111,272,6035,CS,39081
550,518,0,Fall,174,424,6035,CS,39081
600,611,11,Fall,134,320,6035,CS,39081
750,753,3,Fall,149,258,6035,CS,39081
850,858,8,Fall,161,599,6035,CS,39081
999,1004,5,Fall,118,464,6035,CS,39081
300,287,0,Fall,119,503,6035,CS,39081
350,310,0,Fall,181,648,6035,CS,39081
450,427,0,Fall,168,413,6035,CS,39081
500,520,20,Fall,184,598,6035,CS,39081
550,522,0,Fall,116,551,6035,CS,39081
600,600,0,Fall,106,339,6035,CS,39081
750,767,17,Fall,144,407,6035,CS,39081
850,861,11,Fall,173,480,6035,CS,39081
999,1002,3,Fall,112,404,6035,CS,39081
300,278,0,Fall,157,480,6035,CS,39081
350,313,0,Fall,111,270,6035,CS,39081
450,435,0,Fall,101,278,6035,CS,39081
500,503,3,Fall,142,491,6035,CS,39081
550,526,0,Fall,190,588,6035,CS,39081
600,563,0,Fall,167,361,6035,CS,39081
750,767,17,Fall,178,560,6035,CS,39081
850,820,0,Fall,136,284,6035,CS,39081
999,986,0,Fall,121,532,6035,CS,39081
300,318,18,Fall,101,440,6035,CS,39081
350,335,0,Fall,139,349,6035,CS,39081
450,414,0,Fall,100,479,6035,CS,39081
500,508,8,Fall,132,408,6035,CS,39081
550,567,17,Fall,191,612,6035,CS,39081
600,616,16,Fall,154,429,6035,CS,39081
750,769,19,Fall,132,461,6035,CS,39081
850,864,14,Fall,199,618,6035,CS,39081
999,991,0,Fall,195,402,6035,CS,39081
300,277,0,Fall,170,334,6035,CS,39081
350,364,14,Fall,130,566,6035,CS,39081
450,424,0,Fall,135,652,6035,CS,39081
500,495,0,Fall,143,334,6035,CS,39081
550,565,15,Fall,166,682,6035,CS,39081
600,619,19,Fall,155,306,6035,CS,39081
750,729,0,Fall,166,638,6035,CS,39081
850,865,15,Fall,157,670,6035,CS,39081
999,1009,10,Fall,163,517,6035,CS,39081
300,268,0,Fall,183,362,6035,CS,39081
350,357,7,Fall,175,257,6035,CS,39081
450,438,0,Fall,167,670,6035,CS,39081
500,492,0,Fall,169,362,6035,CS,39081
550,559,9,Fall,116,648,6035,CS,39081
600,614,14,Fall,148,325,6035,CS,39081
750,732,0,Fall,168,520,6035,CS,39081
850,818,0,Fall,178,448,6035,CS,39081
999,1011,12,Fall,110,396,6035,CS,39081
300,262,0,Fall,101,495,6035,CS,39081
350,363,13,Fall,105,424,6035,CS,39081
450,440,0,Fall,140,597,6035,CS,39081
500,461,0,Fall,132,522,6035,CS,39081
550,546,0,Fall,117,564,6035,CS,39081
600,599,0,Fall,194,273,6035,CS,39081
750,727,0,Fall,137,672,6035,CS,39081
850,868,18,Fall,118,473,6035,CS,39081
999,999,0,Fall,177,260,6035,CS,39081
300,280,0,Fall,166,440,6035,CS,39081
350,335,0,Fall,177,326,6035,CS,39081
450,421,0,Fall,124,348,6035,CS,39081
500,511,11,Fall,184,501,6035,CS,39081
550,517,0,Fall,108,531,6035,CS,39081
600,612,12,Fall,166,591,6035,CS,39081
750,726,0,Fall,131,600,6035,CS,39081
850,821,0,Fall,158,399,6035,CS,39081
999,1011,12,Fall,157,278,6035,CS,39081
300,306,6,Fall,195,576,6035,CS,39081
350,357,7,Fall,165,305,6035,CS,39081
450,425,0,Fall,120,450,6035,CS,39081
500,478,0,Fall,123,314,6035,CS,39081
550,536,0,Fall,108,279,6035,CS,39081
600,580,0,Fall,181,354,6035,CS,39081
750,719,0,Fall,117,681,6035,CS,39081
850,818,0,Fall,102,672,6035,CS,39081
999,980,0,Fall,141,665,6035,CS,39081
300,266,0,Fall,195,654,6035,CS,39081
350,342,0,Fall,112,697,6035,CS,39081
450,425,0,Fall,181,326,6035,CS,39081
500,477,0,Fall,132,613,6035,CS,39081
550,522,0,Fall,125,252,6035,CS,39081
600,570,0,Fall,177,255,6035,CS,39081
750,764,14,Fall,154,663,6035,CS,39081
850,831,0,Fall,120,312,6035,CS,39081
999,1010,11,Fall,135,597,6035,CS,39081
300,318,18,Fall,153,581,6035,CS,39081
350,363,13,Fall,182,345,6035,CS,39081
450,416,0,Fall,176,417,6035,CS,39081
500,477,0,Fall,192,491,6035,CS,39081
550,536,0,Fall,113,261,6035,CS,39081
600,586,0,Fall,197,262,6035,CS,39081
750,743,0,Fall,122,613,6035,CS,39081
850,825,0,Fall,125,363,6035,CS,39081
999,994,0,Fall,135,590,6035,CS,39081
300,269,0,Fall,123,467,6035,CS,39081
350,312,0,Fall,125,569,6035,CS,39081
450,417,0,Fall,191,495,6035,CS,39081
500,497,0,Fall,149,361,6035,CS,39081
550,539,0,Fall,182,460,6035,CS,39081
600,583,0,Fall,125,436,6035,CS,39081
750,752,2,Fall,133,673,6035,CS,39081
850,855,5,Fall,198,357,6035,CS,39081
999,976,0,Fall,133,287,6035,CS,39081
300,297,0,Fall,161,442,6035,CS,39081
350,356,6,Fall,183,400,6035,CS,39081
450,436,0,Fall,132,634,6035,CS,39081
500,479,0,Fall,102,385,6035,CS,39081
550,556,6,Fall,110,474,6035,CS,39081
600,610,10,Fall,150,323,6035,CS,39081
750,715,0,Fall,192,453,6035,CS,39081
850,834,0,Fall,141,324,6035,CS,39081
999,1012,13,Fall,188,505,6035,CS,39081
300,283,0,Fall,145,659,6035,CS,39081
350,365,15,Fall,161,254,6035,CS,39081
450,431,0,Fall,161,537,6035,CS,39081
500,518,18,Fall,160,560,6035,CS,39081
550,520,0,Fall,126,281,6035,CS,39081
600,612,12,Fall,141,350,6035,CS,39081
750,719,0,Fall,173,253,6035,CS,39081
850,847,0,Fall,113,316,6035,CS,39081
999,1019,20,Fall,141,493,6035,CS,39081
300,264,0,Fall,141,615,6035,CS,39081
350,336,0,Fall,199,251,6035,CS,39081
450,428,0,Fall,196,417,6035,CS,39081
500,504,4,Fall,187,605,6035,CS,39081
550,540,0,Fall,196,567,6035,CS,39081
600,577,0,Fall,161,480,6035,CS,39081
750,765,15,Fall,178,536,6035,CS,39081
850,840,0,Fall,172,321,6035,CS,39081
999,989,0,Fall,168,281,6035,CS,39081
300,300,0,Fall,123,503,6035,CS,39081
350,367,17,Fall,158,426,6035,CS,39081
450,468,18,Fall,107,473,6035,CS,39081
500,460,0,Fall,140,679,6035,CS,39081
550,535,0,Fall,171,598,6035,CS,39081
600,609,9,Fall,194,524,6035,CS,39081
750,749,0,Fall,169,371,6035,CS,39081
850,817,0,Fall,196,445,6035,CS,39081
999,980,0,Fall,190,517,6035,CS,39081
300,307,7,Fall,122,607,6035,CS,39081
350,313,0,Fall,150,518,6035,CS,39081
450,460,10,Fall,101,684,6035,CS,39081
500,520,20,Fall,167,346,6035,CS,39081
550,553,3,Fall,101,255,6035,CS,39081
600,598,0,Fall,118,657,6035,CS,39081
750,760,10,Fall,195,460,6035,CS,39081
850,837,0,Fall,169,556,6035,CS,39081
999,981,0,Fall,186,505,6035,CS,39081
300,296,0,Fall,118,291,6035,CS,39081
350,340,0,Fall,154,369,6035,CS,39081
450,432,0,Fall,126,390,6035,CS,39081
500,461,0,Fall,100,666,6035,CS,39081
550,567,17,Fall,119,692,6035,CS,39081
600,619,19,Fall,193,266,6035,CS,39081
750,760,10,Fall,107,438,6035,CS,39081
850,833,0,Fall,185,375,6035,CS,39081
999,993,0,Fall,120,254,6035,CS,39081
300,303,3,Fall,178,609,6035,CS,39081
350,340,0,Fall,192,598,6035,CS,39081
450,432,0,Fall,162,473,6035,CS,39081
500,488,0,Fall,179,564,6035,CS,39081
550,536,0,Fall,167,414,6035,CS,39081
600,583,0,Fall,158,325,6035,CS,39081
750,743,0,Fall,188,469,6035,CS,39081
850,870,20,Fall,115,341,6035,CS,39081
999,996,0,Fall,165,453,6035,CS,39081
300,293,0,Fall,177,264,6035,CS,39081
350,348,0,Fall,117,410,6035,CS,39081
450,411,0,Fall,124,536,6035,CS,39081
500,485,0,Fall,175,690,6035,CS,39081
550,528,0,Fall,145,592,6035,CS,39081
600,602,2,Fall,126,344,6035,CS,39081
750,747,0,Fall,170,672,6035,CS,39081
850,842,0,Fall,139,349,6035,CS,39081
999,982,0,Fall,152,519,6035,CS,39081
300,299,0,Fall,177,480,6035,CS,39081
350,313,0,Fall,190,330,6035,CS,39081
450,465,15,Fall,103,574,6035,CS,39081
500,468,0,Fall,137,349,6035,CS,39081
550,553,3,Fall,157,457,6035,CS,39081
600,598,0,Fall,144,300,6035,CS,39081
750,719,0,Fall,132,282,6035,CS,39081
850,818,0,Fall,146,411,6035,CS,39081
999,986,0,Fall,152,678,6035,CS,39081
300,260,0,Fall,182,570,6035,CS,39081
350,313,0,Fall,190,528,6035,CS,39081
450,430,0,Fall,190,266,6035,CS,39081
500,495,0,Fall,172,329,6035,CS,39081
550,522,0,Fall,196,471,6035,CS,39081
600,619,19,Fall,190,443,6035,CS,39081
750,748,0,Fall,190,294,6035,CS,39081
850,853,3,Fall,150,459,6035,CS,39081
999,999,0,Fall,151,674,6035,CS,39081
300,285,0,Fall,119,333,6035,CS,39081
350,339,0,Fall,187,568,6035,CS,39081
450,426,0,Fall,164,297,6035,CS,39081
500,515,15,Fall,149,524,6035,CS,39081
550,522,0,Fall,160,384,6035,CS,39081
600,602,2,Fall,101,638,6035,CS,39081
750,748,0,Fall,124,307,6035,CS,39081
850,830,0,Fall,172,485,6035,CS,39081
999,987,0,Fall,140,281,6035,CS,39081
300,295,0,Fall,196,690,6035,CS,39081
350,353,3,Fall,129,527,6035,CS,39081
450,411,0,Fall,146,526,6035,CS,39081
500,504,4,Fall,101,389,6035,CS,39081
550,528,0,Fall,113,421,6035,CS,39081
600,615,15,Fall,139,527,6035,CS,39081
750,723,0,Fall,157,685,6035,CS,39081
850,854,4,Fall,184,585,6035,CS,39081
999,991,0,Fall,171,694,6035,CS,39081
300,314,14,Fall,133,654,6035,CS,39081
350,329,0,Fall,123,440,6035,CS,39081
450,438,0,Fall,102,667,6035,CS,39081
500,511,11,Fall,145,561,6035,CS,39081
550,515,0,Fall,150,258,6035,CS,39081
600,587,0,Fall,172,697,6035,CS,39081
750,726,0,Fall,129,644,6035,CS,39081
850,851,1,Fall,142,613,6035,CS,39081
999,963,0,Fall,178,630,6035,CS,39081
300,269,0,Fall,128,651,6035,CS,39081
350,363,13,Fall,172,555,6035,CS,39081
450,432,0,Fall,123,606,6035,CS,39081
500,464,0,Fall,113,261,6035,CS,39081
550,519,0,Fall,106,539,6035,CS,39081
600,592,0,Fall,135,686,6035,CS,39081
750,743,0,Fall,139,261,6035,CS,39081
850,857,7,Fall,109,346,6035,CS,39081
999,1012,13,Fall,151,583,6035,CS,39081
300,316,16,Fall,177,605,6035,CS,39081
350,326,0,Fall,116,411,6035,CS,39081
450,424,0,Fall,122,519,6035,CS,39081
500,504,4,Fall,116,367,6035,CS,39081
550,531,0,Fall,104,489,6035,CS,39081
600,601,1,Fall,165,680,6035,CS,39081
750,726,0,Fall,160,683,6035,CS,39081
850,840,0,Fall,175,272,6035,CS,39081
999,989,0,Fall,148,378,6035,CS,39081
300,306,6,Fall,195,648,6035,CS,39081
350,329,0,Fall,180,633,6035,CS,39081
450,451,1,Fall,195,537,6035,CS,39081
500,498,0,Fall,104,325,6035,CS,39081
550,512,0,Fall,176,323,6035,CS,39081
600,612,12,Fall,113,653,6035,CS,39081
750,755,5,Fall,191,646,6035,CS,39081
850,865,15,Fall,120,386,6035,CS,39081
999,1011,12,Fall,170,545,6035,CS,39081
300,292,0,Fall,164,601,6035,CS,39081
350,328,0,Fall,106,484,6035,CS,39081
450,417,0,Fall,168,690,6035,CS,39081
500,520,20,Fall,140,266,6035,CS,39081
550,541,0,Fall,166,268,6035,CS,39081
600,577,0,Fall,171,453,6035,CS,39081
750,761,11,Fall,106,405,6035,CS,39081
850,837,0,Fall,182,622,6035,CS,39081
999,982,0,Fall,181,310,6035,CS,39081
300,314,14,Fall,155,472,6035,CS,39081
350,326,0,Fall,169,498,6035,CS,39081
